Date,Close,Strategy_Equity,Sharpe,Max_Drawdown,Total_Return
2024-08-16,5554.25,0.9692318545106067,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-19,5608.25,0.9711553488176927,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-20,5597.1201171875,0.9670379639924023,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-21,5620.85009765625,0.9756763260734644,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-22,5570.64013671875,0.9644722730029643,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-23,5634.60986328125,0.9675139549519717,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-26,5616.83984375,0.9659705804789498,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-27,5625.7998046875,0.971743194781609,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-28,5592.18017578125,0.9717814611229745,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-29,5591.9599609375,0.9619732205325277,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-08-30,5648.39990234375,0.9823199876674664,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-03,5528.93017578125,0.9838941982565004,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-04,5520.06982421875,0.986863608275692,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-05,5503.41015625,1.0038971207143055,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-06,5408.419921875,0.9922719215116304,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-09,5471.0498046875,0.9878338140285772,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-10,5495.52001953125,0.9772985408387,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-11,5554.1298828125,0.969973392787659,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-12,5595.759765625,0.9647280566139889,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-13,5626.02001953125,0.9635157506235356,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-16,5633.08984375,0.9632608524538329,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-17,5634.580078125,0.9660508949941411,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-18,5618.259765625,0.949650390815182,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-19,5713.64013671875,0.9514936882376032,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-20,5702.5498046875,0.9488206826566825,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-23,5718.56982421875,0.9464380242338272,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-24,5732.93017578125,0.9481995809920165,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-25,5722.259765625,0.9443701103733164,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-26,5745.3701171875,0.9455536110175019,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-27,5738.169921875,0.9415477234303413,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-09-30,5762.47998046875,0.9503268152290191,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-01,5708.75,0.9504583318141528,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-02,5709.5400390625,0.9520564452754099,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-03,5699.93994140625,0.9435162615318812,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-04,5751.06982421875,0.9525608293192106,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-07,5695.93994140625,0.9433311364429464,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-08,5751.1298828125,0.9366208334359157,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-09,5792.0400390625,0.9385597536135517,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-10,5780.0498046875,0.932879733038547,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-11,5815.02978515625,0.925689406821884,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-14,5859.85009765625,0.9327334091897804,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-15,5815.259765625,0.928369013434288,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-16,5842.47021484375,0.928527913519063,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-17,5841.47021484375,0.9248402159449076,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-18,5864.669921875,0.9265259864724233,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-21,5853.97998046875,0.9269659509393141,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-22,5851.2001953125,0.935485994792014,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-23,5797.419921875,0.9374933344544784,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-24,5809.85986328125,0.9377740641800096,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-25,5808.1201171875,0.9352876092338149,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-28,5823.52001953125,0.9337779360204951,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-29,5832.919921875,0.9368596216067712,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-30,5813.669921875,0.9542989832031401,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-10-31,5705.4501953125,0.9503935055110011,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-01,5728.7998046875,0.9530660913829203,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-04,5712.68994140625,0.941376121490113,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-05,5782.759765625,0.9175631391263291,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-06,5929.0400390625,0.9107445166574373,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-07,5973.10009765625,0.9073230013248152,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-08,5995.5400390625,0.9064437477861851,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-11,6001.35009765625,0.9090657810387522,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-12,5983.990234375,0.9088546707609381,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-13,5985.3798828125,0.9143530004800609,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-14,5949.169921875,0.9264256510292577,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-15,5870.6201171875,0.9227960872821008,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-18,5893.6201171875,0.9191385067147416,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-19,5916.97998046875,0.9191183308320121,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-20,5917.10986328125,0.9142098147403006,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-21,5948.7099609375,0.9110393725020093,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-22,5969.33984375,0.908287596022453,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-25,5987.3701171875,0.908287596022453,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-26,6021.6298828125,0.9117402133594216,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-27,5998.740234375,0.9117402133594216,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-11-29,6032.3798828125,0.9095078571408844,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-02,6047.14990234375,0.9090972606245856,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-03,6049.8798828125,0.9035959331727934,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-04,6086.490234375,0.9052854548233585,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-05,6075.10986328125,0.903026356759344,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-06,6090.27001953125,0.9085747438711164,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-09,6052.85009765625,0.9112676533909834,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-10,6034.91015625,0.9038264367088823,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-11,6084.18994140625,0.9087197733930407,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-12,6051.25,0.9087438241513216,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-13,6051.08984375,0.9052911843755858,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-16,6074.080078125,0.9087892249507336,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-17,6050.60986328125,0.9355920058987053,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-18,5872.16015625,0.9364013980732275,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-19,5867.080078125,0.9262235353910578,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-20,5930.85009765625,0.9262235353910578,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-23,5974.06982421875,0.915995471884099,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-24,6040.0400390625,0.9163670534952335,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-26,6037.58984375,0.9264981657994878,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-27,5970.83984375,0.9364135451768667,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-30,5906.93994140625,0.940425890300771,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2024-12-31,5881.6298828125,0.9425172908730466,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-02,5868.5498046875,0.9306453179043375,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-03,5942.47021484375,0.9254913621807581,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-06,5975.3798828125,0.9357679376284527,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-07,5909.02978515625,0.9343078025921933,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-08,5918.25,0.9487070216327584,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-10,5827.0400390625,0.9472123867656681,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-13,5836.22021484375,0.9461266163309046,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-14,5842.91015625,0.9288003961541117,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-15,5949.91015625,0.9307626629632915,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-16,5937.33984375,0.9214633583211436,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-17,5996.66015625,0.913383758334679,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-21,6049.240234375,0.9077774622448063,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-22,6086.3701171875,0.9029539992132819,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-23,6118.7099609375,0.9055320523565111,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-24,6101.240234375,0.918735357746256,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-27,6012.27978515625,0.9102665751686996,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-28,6067.7001953125,0.9145256175833401,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-29,6039.31005859375,0.9097011159715898,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-30,6071.169921875,0.914292218987089,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-01-31,6040.52978515625,0.9212487006399744,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-03,5994.56982421875,0.9145927876502508,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-04,6037.8798828125,0.9110179435825357,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-05,6061.47998046875,0.9076979220580996,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-06,6083.56982421875,0.91628907421164,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-07,6025.990234375,0.9101384461611798,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-10,6066.43994140625,0.9098293788097239,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-11,6068.5,0.9123076327677102,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-12,6051.97021484375,0.9027956468935596,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-13,6115.06982421875,0.9028605974497149,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-14,6114.6298828125,0.900653114328811,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-18,6129.580078125,0.8985122894474947,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-19,6144.14990234375,0.8946179708961488,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-20,6117.52001953125,0.9098838452848468,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-21,6013.1298828125,0.9144051550137333,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-24,5983.25,0.9186843250822386,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-25,5955.25,0.9185593617084649,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-26,5956.06005859375,0.9331318959721953,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-27,5861.56982421875,0.918337887945785,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-02-28,5954.5,0.934497640485045,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-03,5849.72021484375,0.9459310570643102,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-04,5778.14990234375,0.9353751495418919,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-05,5842.6298828125,0.9520426059415942,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-06,5738.52001953125,0.946786742587779,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-07,5770.2001953125,0.9723245078153928,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-10,5614.56005859375,0.9796829287338592,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-11,5572.06982421875,0.9748953456939246,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-12,5599.2998046875,0.988437601530385,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-13,5521.52001953125,0.9674176169207043,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-14,5638.93994140625,0.9612105390369912,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-17,5675.1201171875,0.9714508071515683,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-18,5614.66015625,0.960960599926913,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-19,5675.2900390625,0.9630601961591532,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-20,5662.89013671875,0.962266005248905,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-21,5667.56005859375,0.9452858591968283,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-24,5767.56982421875,0.9437976640462741,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-25,5776.64990234375,0.954327553153009,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-26,5712.2001953125,0.9574834961028785,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-27,5693.31005859375,0.9763815591703205,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-28,5580.93994140625,0.9709738488492059,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-03-31,5611.85009765625,0.9673023681089589,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-01,5633.06982421875,0.9607941694340025,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-02,5670.97021484375,1.007292411743866,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-03,5396.52001953125,1.0674777357533607,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-04,5074.080078125,1.0699665307278965,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-07,5062.25,1.0867655665094145,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-08,4982.77001953125,0.9833556101598512,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-09,5456.89990234375,1.0173871676639386,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-10,5268.0498046875,0.9989805021876578,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-11,5363.35986328125,0.9910438894216357,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-14,5405.97021484375,0.9927561961135931,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-15,5396.6298828125,1.0150022457863952,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-16,5275.7001953125,1.0136555021409133,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-17,5282.7001953125,1.0375448210926164,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-21,5158.2001953125,1.0114845954361333,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-22,5287.759765625,0.9946321105469899,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-23,5375.85986328125,0.9744817455417698,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-24,5484.77001953125,0.9672967615751864,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-25,5525.2099609375,0.9666770080560125,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-28,5528.75,0.9610679510525311,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-29,5560.830078125,0.9596455787903057,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-04-30,5569.06005859375,0.9536006732789625,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-01,5604.14013671875,0.9395574022885768,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-02,5686.669921875,0.9455532795353049,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-05,5650.3798828125,0.9528276475106748,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-06,5606.91015625,0.948686319130159,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-07,5631.27978515625,0.9431841518494565,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-08,5663.93994140625,0.943855209369491,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-09,5659.91015625,0.9131244326936687,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-12,5844.18994140625,0.9065059232897794,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-13,5886.5498046875,0.9055772844834336,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-14,5892.580078125,0.9018351384292862,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-15,5916.93017578125,0.8955175377264867,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-16,5958.3798828125,0.8955175377264867,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-19,5963.60009765625,0.8989923512442531,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-20,5940.4599609375,0.9134977102786964,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-21,5844.60986328125,0.9139040989527818,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-22,5842.009765625,0.9077733580799326,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-23,5802.81982421875,0.8892011722725832,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-27,5921.5400390625,0.8941551124390422,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-28,5888.5498046875,0.8905684825867856,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-29,5912.169921875,0.8906407835326132,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-05-30,5911.68994140625,0.8869873377006285,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-02,5935.93994140625,0.881842553518208,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-03,5970.3701171875,0.881777572780828,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-04,5970.81005859375,0.8864310511033647,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-05,5939.2998046875,0.8773179344669705,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-06,6000.35986328125,0.8765108475191544,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-09,6005.8798828125,0.8717049478319747,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-10,6038.81005859375,0.874096809407264,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-11,6022.240234375,0.870755644323579,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-12,6045.259765625,0.8805920308525635,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-13,5976.97021484375,0.8723209294088901,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-16,6033.10986328125,0.8796067149992906,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-17,5982.72021484375,0.8798787247643393,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-18,5980.8701171875,0.8817956800129644,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-20,5967.83984375,0.8902666538480017,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-23,6025.169921875,0.8803653572497064,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-24,6092.18017578125,0.880368250220901,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-25,6092.16015625,0.8733075900952875,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-26,6141.02001953125,0.8687498232139557,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-27,6173.06982421875,0.8642632278070561,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-06-30,6204.9501953125,0.8652299330936959,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-01,6198.009765625,0.8611243333193647,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-02,6227.419921875,0.8539434560848339,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-03,6279.35009765625,0.8606574133882773,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-07,6229.97998046875,0.8612735467389229,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-08,6225.52001953125,0.8560524174466749,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-09,6263.259765625,0.8537015220165617,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-10,6280.4599609375,0.8565166223854045,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
2025-07-11,6259.75,0.8553111490644371,-1.0356274213150116,-0.37983358500655184,-0.3080293816743168
