Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,Sentiment
2015-02-17,28.478269577026367,28.712191735645906,28.275536812930167,28.40252269054504,252609600,26.693596229553222,27.115872497558595,-0.18153575050756565
2015-02-18,28.676551818847656,28.68991821942023,28.393617208965704,28.433718110378308,179566800,26.693596229553222,27.115872497558595,-0.7553087324738785
2015-02-19,28.61639404296875,28.745608222318182,28.58966124703063,28.623077241953283,149449600,26.693596229553222,27.115872497558595,0.4313604302257885
2015-02-20,28.850317001342773,28.850317001342773,28.52728324375384,28.6542674273515,195793600,26.693596229553222,27.115872497558595,0.25138569401477984
2015-02-23,29.630056381225582,29.630056381225582,28.88596405186629,28.9661658442121,283896400,26.693596229553222,27.115872497558595,-0.43902199167802247
2015-02-24,29.44513893127441,29.76371941769029,29.222356610481487,29.61668227011373,276912400,26.693596229553222,27.115872497558595,-0.3258912100820144
2015-02-25,28.692140579223636,29.31816190843236,28.54955999520564,29.30924870977477,298846800,26.693596229553222,27.115872497558595,0.11133473156405205
2015-02-26,29.05527877807617,29.15553017329183,28.20647841951973,28.69214239604377,365150000,26.693596229553222,27.115872497558595,0.5179892009447029
2015-02-27,28.61861801147461,29.08868883753437,28.569605629656937,28.96170128480993,248059200,26.693596229553222,27.115872497558595,-0.06498684577218827
2015-03-02,28.758968353271484,29.02407985318306,28.582971819382653,28.79461433968058,192386800,26.693596229553222,27.115872497558595,0.8997662720091086
2015-03-03,28.81912422180176,28.854770212776685,28.53618969244507,28.73001264375324,151265200,26.693596229553222,27.115872497558595,-0.7727974953777526
2015-03-04,28.636444091796875,28.863683059023995,28.587435098266678,28.76120507338472,126665200,26.693596229553222,27.115872497558595,-0.15012823355852278
2015-03-05,28.16191673278809,28.68322659841273,28.01710787021645,28.645354008112356,226068400,26.693596229553222,27.115872497558595,-0.538333503197139
2015-03-06,28.204246520996094,28.82135291218888,28.128501334221365,28.605253750386986,291368400,26.693596229553222,27.115872497558595,0.30579824304593495
2015-03-09,28.32454872131348,28.865911616282308,27.861161011018066,28.50723018599029,354114000,26.693596229553222,27.115872497558595,0.023562221637640324
2015-03-10,27.73862838745117,28.342368297858307,27.58045313709603,28.161915154439424,275426400,26.693596229553222,27.115872497558595,0.305155851754384
2015-03-11,27.23291778564453,27.796556937791426,27.203956687995984,27.792102038035758,275756000,26.693596229553222,27.115872497558595,0.10650593460794511
2015-03-12,27.72526741027832,27.825520504346425,27.0970211462915,27.248513237592316,193450800,26.693596229553222,27.115872497558595,0.5845863194703829
2015-03-13,27.533668518066406,27.936905708282023,27.308659578991268,27.714123368821557,207309200,26.693596229553222,27.115872497558595,0.8418281585803089
2015-03-16,27.836654663085938,27.836654663085938,27.3732686550269,27.598277610489717,143497200,26.693596229553222,27.115872497558595,-0.05949115572847319
2015-03-17,28.30227279663086,28.36465158895827,27.99260543493792,28.048301028043767,204092400,26.693596229553222,27.115872497558595,0.5101305399376888
2015-03-18,28.620849609375,28.774569979250792,28.153007000698736,28.293359273393268,261083600,26.794461669921876,27.115872497558595,-0.5996304434444333
2015-03-19,28.404747009277344,28.79461608587527,28.38246911626775,28.683224921133004,183238000,26.890960731506347,27.115872497558595,0.04933007265943723
2015-03-20,28.048301696777344,28.60525594142023,27.883443213167936,28.5718399445157,274780400,26.973718147277832,27.115872497558595,-0.7835196003012221
2015-03-23,28.340145111083984,28.482725692046003,28.18642473173338,28.320095513618043,150838800,27.043938598632813,27.115872497558595,0.9683779735395135
2015-03-24,28.22430419921875,28.52505841449588,28.195341397978133,28.34460690514655,131369200,27.111309661865235,27.115872497558595,-0.545295717927323
2015-03-25,27.486888885498047,28.253260801348905,27.486888885498047,28.19088200814144,206620800,27.176181411743165,27.115872497558595,-0.6372952937442782
2015-03-26,27.678482055664062,27.821062641035965,27.31311909318673,27.348765089377032,190291600,27.24058017730713,27.115872497558595,0.6861128138410042
2015-03-27,27.457927703857425,27.780961467554363,27.382182512251926,27.75200037071014,158184800,27.302431831359865,27.115872497558595,0.09816435427188108
2015-03-30,28.15300750732422,28.15969070618787,27.62501270106702,27.63615249896945,188398800,27.391410751342775,27.115872497558595,0.9208656196861658
2015-03-31,27.72080993652344,28.17974106769297,27.70521523885344,28.09062778113817,168362400,27.475429306030275,27.115872497558595,-0.19244069123121021
2015-04-01,27.680709838867188,27.87453111522256,27.42450977003734,27.80769572346012,162485600,27.54652988433838,27.115872497558595,-0.0036484007670027907
2015-04-02,27.919086456298828,27.972553749023252,27.667342990847324,27.85447936523012,128880400,27.618714179992676,27.115872497558595,-0.5791573173608753
2015-04-06,28.371335983276367,28.40698198021905,27.698533938082665,27.729723335560173,148776000,27.687294960021973,27.115872497558595,0.7495261270809281
2015-04-07,28.07280731201172,28.542876555563243,28.06612411276944,28.435941968297502,140049200,27.74733108520508,27.115872497558595,-0.0559032100572765
2015-04-08,27.98146629333496,28.159692875335587,27.84111400730336,28.03716188774832,149316800,27.80500778198242,27.115872497558595,0.22172978091380546
2015-04-09,28.19534111022949,28.199797710234066,27.772055893319397,28.037165803965053,129936000,27.884536933898925,27.115872497558595,0.9906787957696861
2015-04-10,28.315637588500977,28.340143784052685,27.905718862353325,28.05943753481144,160752000,27.939088706970214,27.115872497558595,-0.6301535937307412
2015-04-13,28.259950637817383,28.643138385433204,28.20648333103857,28.59857918034329,145460400,27.97659378051758,27.115872497558595,0.2263548301420848
2015-04-14,28.13741874694824,28.357972854457262,28.050533743999388,28.293365752319293,102098400,28.019370613098143,27.115872497558595,-0.2956478851549531
2015-04-15,28.244346618652344,28.32232010275282,28.0728049536313,28.16191823532948,115881600,28.057761993408203,27.115872497558595,0.03907620598535111
2015-04-16,28.10844612121582,28.315633755757467,28.09507972534032,28.13295231345042,113476000,28.093346519470217,27.115872497558595,-0.4826488400436191
2015-04-17,27.792102813720703,28.10177019607035,27.72749571744488,27.970329403426064,207828000,28.118565559387207,27.115872497558595,0.8976389898558335
2015-04-20,28.427021026611328,28.54286707428361,27.885659971784094,27.974773231367266,188217200,28.152695503234863,27.115872497558595,-0.6181266840627717
2015-04-21,28.2733097076416,28.56069745208385,28.21984071824791,28.538421256044888,129740400,28.188251457214356,27.115872497558595,0.6015069816762451
2015-04-22,28.654266357421875,28.709961948008925,28.14186794383772,28.29113171868433,150618000,28.22790668487549,27.115872497558595,-0.6331338893639455
2015-04-23,28.888181686401367,29.055268418650503,28.54732502456418,28.58297100996385,183083600,28.261992263793946,27.115872497558595,0.3136133670323593
2015-04-24,29.024089813232425,29.10206501033713,28.790167621307823,29.070875611373157,178103600,28.286052780151365,27.115872497558595,-0.3669684517779961
2015-04-27,29.55207252502441,29.65901048306041,29.21789905478567,29.476327354290163,387816800,28.31363311767578,27.115872497558595,-0.45551301934925625
2015-04-28,29.086463928222656,29.973136755491907,28.86591157083985,29.95531715842963,475696000,28.329138832092283,27.115872497558595,-0.20162285837100646
2015-04-29,28.658727645874023,29.31593504246109,28.58298244613496,28.99735784388169,253544400,28.332747993469237,27.115872497558595,-0.4558490566798008
2015-04-30,27.88121223449707,28.65872218217037,27.75422635937739,28.65872218217037,332781600,28.316841201782225,27.115872497558595,0.9287985458516941
2015-05-01,28.72779083251953,28.99067584164951,27.914636403052867,28.092861309640885,234050400,28.31906913757324,27.115872497558595,-0.04241776424328747
2015-05-04,28.67208671569824,29.08869200653456,28.57406194138381,28.85031326905277,203953200,28.315504531860352,27.115872497558595,0.37057494864551477
2015-05-05,28.026025772094727,28.616397754901502,28.021569172397257,28.54956235699764,197085600,28.283423919677734,27.115872497558595,-0.766747990526804
2015-05-06,27.850017547607425,28.237658298032912,27.482426389587683,28.19532911447298,288564000,28.251521492004393,27.115872497558595,0.5982573810590712
2015-05-07,28.02229118347168,28.20573577733119,27.74488583135651,27.91267058330587,175763600,28.238124504089356,27.115872497558595,-0.1855589340525361
2015-05-08,28.55024528503418,28.55024528503418,28.212438276395325,28.339954580653217,222201600,28.228023834228516,27.115872497558595,-0.7414323773753959
2015-05-11,28.25942039489746,28.53682398107301,28.105057909841157,28.49879318837039,168143200,28.22083988189697,27.115872497558595,-0.986023783196504
2015-05-12,28.15874481201172,28.38469362395213,27.92384557199335,28.098341370043997,192640000,28.208835411071778,27.115872497558595,0.40138428578760554
2015-05-13,28.1900691986084,28.45405054686139,28.15874952227282,28.22138887494398,138776800,28.19625431060791,27.115872497558595,-0.8261465361652736
2015-05-14,28.847789764404297,28.847789764404297,28.44734500891678,28.503273257166335,180814000,28.20048122406006,27.115872497558595,-0.4124527207997113
2015-05-15,28.807518005371094,28.96859160513124,28.682239297466264,28.87463257420261,152832000,28.213393249511718,27.115872497558595,0.024144340246444074
2015-05-18,29.125185012817383,29.24375258493596,28.715789967854157,28.720265181968493,203531600,28.231812019348144,27.115872497558595,-0.9156438019806501
2015-05-19,29.09834671020508,29.27955366390064,29.002148361133894,29.237047654793997,178532800,28.247287979125975,27.115872497558595,-0.6559184110058842
2015-05-20,29.09610748291016,29.30192299967313,28.93503387612367,29.082685251276104,145819600,28.274437561035157,27.115872497558595,-0.45728794199788925
2015-05-21,29.39364242553711,29.447334758888204,29.044650792726216,29.09834312607731,158921600,28.317652053833008,27.115872497558595,0.4587228556088727
2015-05-22,29.65090751647949,29.747105842608654,29.3958749362504,29.44062024901081,182384000,28.356164855957033,27.115872497558595,0.3592939310692933
2015-05-26,28.99767303466797,29.73369059106933,28.885816553696607,29.664340119041302,282790400,28.385444946289063,27.115872497558595,0.690233653935783
2015-05-27,29.5390567779541,29.588273900644243,29.093870186696144,29.158745441012005,183332800,28.419492988586427,27.115872497558595,-0.6695441626495215
2015-05-28,29.480892181396484,29.518922973141333,29.328769014417094,29.498789626968534,122933200,28.443065376281737,27.115872497558595,0.02295641054277464
2015-05-29,29.14532470703125,29.407068465551777,29.060312688274703,29.357851340333667,203538000,28.453554878234865,27.115872497558595,-0.7876771601653494
2015-06-01,29.203481674194336,29.39363901250951,29.09386453334816,29.145317546675717,128451200,28.469529571533204,27.115872497558595,0.7123088685409291
2015-06-02,29.07374382019043,29.230342241987348,28.930567632606163,29.05137115410962,134670400,28.490038414001464,27.115872497558595,-0.9048938146978194
2015-06-03,29.10953712463379,29.292983439900866,29.06031998705432,29.23034406727059,123934000,28.50542625427246,27.115872497558595,0.9821949307090958
2015-06-04,28.939502716064453,29.212432744462387,28.83883258739693,28.98871983027314,153800400,28.519730224609376,27.115872497558595,0.3390028398816505
2015-06-05,28.780668258666992,29.013331627012427,28.715793008286923,28.97082562239613,142507200,28.545605812072754,27.115872497558595,0.584182018401868
2015-06-08,28.590511322021484,28.90594735256136,28.373509520607943,28.83659348124912,210699200,28.563846397399903,27.115872497558595,-0.11030998910645873
2015-06-09,28.5054988861084,28.6531502275418,28.10281666789689,28.344425316106168,224301600,28.584797821044923,27.115872497558595,0.7791023306056102
2015-06-10,28.832128524780277,28.93503457886657,28.6017027331011,28.617362572652645,156349200,28.598380241394043,27.115872497558595,0.24648142505145798
2015-06-11,28.767244338989254,29.122947072116407,28.74263578058238,28.899234146086,141563600,28.61930892944336,27.115872497558595,0.47765777649324836
2015-06-12,28.449575424194336,28.709083265294403,28.43615319337687,28.67776358885741,147544800,28.634686241149904,27.115872497558595,0.8002018354528277
2015-06-15,28.393644332885746,28.46523240137418,28.12295189557652,28.21019980070949,175955600,28.64417739868164,27.115872497558595,0.835107827965542
2015-06-16,28.54576301574707,28.601691235490616,28.27059713041336,28.41824674300354,125976400,28.647665939331056,27.115872497558595,0.616881200011975
2015-06-17,28.478654861450195,28.6084070554388,28.35337446799368,28.572613876447008,131672400,28.655782890319824,27.115872497558595,0.3438342958670739
2015-06-18,28.60841178894043,28.704608426913925,28.460762127629003,28.462999735059377,141628800,28.668321800231933,27.115872497558595,-0.6096174755093331
2015-06-19,28.32205581665039,28.594985856820955,28.277313914600267,28.570377298655146,218867600,28.670856094360353,27.115872497558595,0.9629876280240817
2015-06-22,28.548006057739254,28.64867618972686,28.42943848239568,28.521159892705292,136157200,28.675503463745116,27.115872497558595,0.10887666217954783
2015-06-23,28.41825485229492,28.548008768756397,28.38469756951429,28.51892670063681,121075600,28.67866954803467,27.115872497558595,-0.024159168281052912
2015-06-24,28.659862518310547,29.037937901930512,28.43838720386298,28.45852054754269,221123600,28.689118423461913,27.115872497558595,0.781872227138116
2015-06-25,28.52339744567871,28.90370872890344,28.52339744567871,28.827647154976148,127752400,28.69469944000244,27.115872497558595,-0.11523861450853934
2015-06-26,28.355619430541992,28.63302304016514,28.301928794729825,28.561434956817404,176267200,28.699642906188966,27.115872497558595,-0.5584376063049272
2015-06-29,27.85897827148437,28.292982016698804,27.847793646101373,28.067031419708396,196645600,28.700980415344237,27.115872497558595,-0.15934945152300561
2015-06-30,28.060312271118164,28.21467473565285,27.93279597204861,28.09163194409706,177482800,28.693646240234376,27.115872497558595,0.8139752699616032
2015-07-01,28.32205581665039,28.39811909828859,28.18559079656511,28.389170376519733,120955200,28.69462116241455,27.115872497558595,0.23639412167951157
2015-07-02,28.286264419555664,28.342192654041156,28.136375453970903,28.284026812273847,108844000,28.687261123657226,27.115872497558595,0.030769821913571693
2015-07-06,28.18782997131348,28.23928469764741,27.930559753232323,27.95069480503056,112241600,28.673254089355467,27.115872497558595,-0.20156251163832772
2015-07-07,28.11848258972168,28.221390346876525,27.68895240781281,28.16322449916485,187787200,28.655141944885255,27.115872497558595,0.8609259401962028
2015-07-08,27.42049217224121,27.88357784222401,27.41378105781733,27.847784663031955,243046400,28.61251033782959,27.115872497558595,0.004971466236712407
2015-07-09,26.86120986938477,27.753823930095304,26.67105423133984,27.706844422352024,314380000,28.56800525665283,27.115872497558595,0.677373057346403
2015-07-10,27.57933616638184,27.706852497935632,27.11625036160284,27.27956158956206,245418000,28.546417427062988,27.115872497558595,0.40547429558800263
2015-07-13,28.111772537231445,28.134143492799147,27.811996270881814,27.97083227424536,165762000,28.551028633117674,27.115872497558595,0.06289709675022404
2015-07-14,28.100587844848636,28.27061018930881,27.973071513202147,28.1967844955149,127072400,28.538484573364258,27.115872497558595,-0.37650995193186865
2015-07-15,28.371278762817383,28.4451044524848,28.093875158157545,28.12519483738715,134596800,28.532468414306642,27.115872497558595,0.020669257406815467
2015-07-16,28.74934959411621,28.762775238352575,28.48984346309281,28.57709137589152,144889600,28.54693489074707,27.115872497558595,0.6884149057591673
2015-07-17,28.99767303466797,28.99767303466797,28.70460960069722,28.87686953719801,184658800,28.56988800048828,27.115872497558595,0.8307242293025576
2015-07-20,29.5457706451416,29.74711093266257,29.239281585512053,29.299685037203812,235600800,28.60035758972168,27.115872497558595,0.6394013504323373
2015-07-21,29.250465393066406,29.735922038142903,29.154270472361155,29.720263908218318,307025600,28.614361991882323,27.115872497558595,0.9925860945414426
2015-07-22,28.013336181640625,28.075975535245707,27.29074259416629,27.29074259416629,461802400,28.609440307617188,27.115872497558595,-0.29280630291201226
2015-07-23,27.999908447265625,28.431672722150573,27.97753579098028,28.23256837012807,203998000,28.606263580322267,27.115872497558595,0.6323449845138414
2015-07-24,27.85226058959961,28.1296641529109,27.718033169080872,28.03570512922721,168649200,28.599507408142088,27.115872497558595,-0.09254675765513021
2015-07-27,27.46523666381836,27.6531564193846,27.31982461946616,27.53682473574972,177822000,28.57185634613037,27.115872497558595,-0.715125688064058
2015-07-28,27.601701736450195,27.72027102755708,27.416021294667143,27.601701736450195,134472400,28.547740020751952,27.115872497558595,-0.3227689587822753
2015-07-29,27.514463424682617,27.628557541013656,27.35338977969641,27.55025832658838,148046800,28.51552558898926,27.115872497558595,-0.388065798767101
2015-07-30,27.375755310058597,27.42049721898193,27.22810393838161,27.364568979430548,134513200,28.481073760986327,27.115872497558595,0.4394012130526581
2015-07-31,27.13637924194336,27.43615375054168,27.04913133530389,27.427205028476838,171540000,28.441879196166994,27.115872497558595,0.696381371087679
2015-08-03,26.496559143066406,27.42049290049796,26.29074195676792,27.181120141188885,279904000,28.383937530517578,27.115872497558595,0.6317672611580964
2015-08-04,25.646453857421875,26.33101497577604,25.335492976418223,26.26837561942918,496554400,28.303848457336425,27.115872497558595,-0.8586258023093127
2015-08-05,25.81646728515625,26.272841775633097,25.078214081515554,25.268369692515776,397250400,28.240224342346192,27.115872497558595,-0.07607024302551846
2015-08-06,25.87265396118164,26.180528605790244,25.64568237253006,26.061424329374656,211612000,28.166896286010743,27.115872497558595,0.6263396413337334
2015-08-07,25.96029281616211,26.12434320963063,25.73107352690501,25.74905198102864,154681600,28.096484298706056,27.115872497558595,0.5619649078726237
2015-08-10,26.90414810180664,26.964823257152304,26.18727291592603,26.18727291592603,219806400,28.05166076660156,27.115872497558595,0.8538389714059051
2015-08-11,25.504106521606445,26.558070078780897,25.46815131904937,26.47492099392989,388331200,27.977673263549804,27.115872497558595,0.40201571521017465
2015-08-12,25.897371292114254,25.937821958742536,24.636660849139336,25.288365271697256,404870000,27.91414581298828,27.115872497558595,-0.22657672566498754
2015-08-13,25.877147674560547,26.158054614765245,25.740064950579065,26.0771532788247,194143200,27.849498023986815,27.115872497558595,-0.1491828328822702
2015-08-14,26.05917739868164,26.13783100680857,25.620963214460115,25.690627593869674,171718000,27.79189151763916,27.115872497558595,-0.20843960832562636
2015-08-17,26.328845977783203,26.438961016033268,25.95580074582604,26.077152747263195,163538800,27.742855072021484,27.115872497558595,-0.5545591913832113
2015-08-18,26.180530548095703,26.391773145799743,26.07041549195047,26.16479982578924,138242800,27.694655456542968,27.115872497558595,-0.8844530145782656
2015-08-19,25.845687866210938,26.185022236948075,25.77152801782997,26.090637910565032,193146000,27.64145923614502,27.115872497558595,0.051547805781700484
2015-08-20,25.315340042114254,25.69737288927246,25.08611896220308,25.636697729602044,274006400,27.5711234664917,27.115872497558595,0.37129778037313454
2015-08-21,23.766977310180664,25.146792204570744,23.742257359750216,24.816445334745744,513102000,27.471118125915527,27.115872497558595,0.9200446296642708
2015-08-24,23.173704147338867,24.45014560508796,20.6747548949793,21.319717974691265,648825200,27.36560070037842,27.115872497558595,0.9435604497247858
2015-08-25,23.31302833557129,24.969256274672787,23.25909468303851,24.969256274672787,414406400,27.263988380432128,27.115872497558595,-0.4441312215728188
2015-08-26,24.650146484375,24.69509090921656,23.60742005446776,24.06585867431533,387098400,27.186076049804687,27.115872497558595,-0.4396869069293361
2015-08-27,25.37601661682129,25.44792874669121,24.72431197545734,25.22095710478576,338464400,27.12402328491211,27.115872497558595,0.579041593297188
2015-08-28,25.45915412902832,25.463647884997748,25.065884472697217,25.207460931749345,212657600,27.061038131713868,27.115872497558595,0.039379292082783124
2015-08-31,25.34006118774414,25.73782477756048,25.16926923785016,25.176010732072747,224917200,27.001398239135742,27.115872497558595,0.7165237516335397
2015-09-01,24.20743560791016,25.1422929691237,24.12653427579785,24.753518742408296,307383600,26.91458683013916,27.115872497558595,0.11701869531124087
2015-09-02,25.24566650390625,25.24566650390625,24.524297721583192,24.77149718879779,247555200,26.851135063171387,27.115872497558595,0.6651985510867935
2015-09-03,24.80295753479004,25.344545174283777,24.72879769789264,25.279374564390885,212935600,26.773996963500977,27.115872497558595,-0.5678494069242475
2015-09-04,24.55575942993164,24.82093564034,24.38496925100545,24.48834279546704,199985200,26.694644203186034,27.115872497558595,-0.40442256234748175
2015-09-08,25.23892974853516,25.295111144441982,24.79172631718248,25.11308397035032,219374400,26.632310409545898,27.115872497558595,0.20534693164437434
2015-09-09,24.753522872924805,25.62320976647334,24.668126055601,25.56478235038033,340043200,26.570201301574706,27.115872497558595,0.257544482935933
2015-09-10,25.29736328125,25.456918267640265,24.697346280066803,24.780493663180916,251571200,26.514942321777344,27.115872497558595,0.04352611529995931
2015-09-11,25.665903091430664,25.665903091430664,25.11532621767221,25.122067709384552,199662000,26.46181926727295,27.115872497558595,-0.8649289230675479
2015-09-14,25.913105010986328,26.268171824207496,25.811979189970696,26.198507445930957,233453600,26.414356079101562,27.115872497558595,-0.6791837206641513
2015-09-15,26.131092071533203,26.1872734706256,25.71310232512414,26.052438455707893,173364800,26.37322132110596,27.115872497558595,-0.570991641842787
2015-09-16,26.160306930541992,26.1895206402109,25.942322832454952,26.124350012930844,148694000,26.334057807922363,27.115872497558595,0.17027168874515985
2015-09-17,25.600736618041992,26.17828126650722,25.555792189683,25.991760345749377,256450400,26.29766269683838,27.115872497558595,-0.020647216270653246
2015-09-18,25.4951171875,25.686135308277105,25.14005206268317,25.21645793937788,297141200,26.270340843200685,27.115872497558595,-0.9535550425102723
2015-09-21,25.890628814697266,25.926585723451588,25.542305262368583,25.544551283275897,200888000,26.236566696166992,27.115872497558595,-0.13909066773481826
2015-09-22,25.48387718200684,25.65916283303199,25.28611760483397,25.47938171096936,201384800,26.1840087890625,27.115872497558595,0.9236802804627109
2015-09-23,25.69063186645508,25.780522454058364,25.461412496861037,25.535570645702418,143026800,26.13580966949463,27.115872497558595,0.5732595814071111
2015-09-24,25.84343910217285,25.95580188087795,25.252411503411206,25.450169376705,200878000,26.08525287628174,27.115872497558595,0.6049014860506199
2015-09-25,25.77826499938965,26.22322229728945,25.623203837095524,26.16704091553299,224607600,26.025831184387208,27.115872497558595,0.4362178918001791
2015-09-28,25.268146514892575,25.746811416236124,25.268146514892575,25.58500871310021,208436000,25.9512406539917,27.115872497558595,0.902852408348874
2015-09-29,24.508567810058597,25.50859753119888,24.238897837234177,25.35578408939308,293461600,25.85049659729004,27.115872497558595,-0.7235422462534733
2015-09-30,24.78723907470703,25.065898391579022,24.434419884261825,24.75802364386393,265892000,25.76123207092285,27.115872497558595,0.5451413742720277
2015-10-01,24.62541961669922,24.63440884204557,24.115291794040168,24.51080913668252,255716400,25.693473739624025,27.115872497558595,0.6729036324597037
2015-10-02,24.80520439147949,24.946782578421423,24.169232418788503,24.272605961044,232079200,25.6295796585083,27.115872497558595,-0.36145191833772516
2015-10-05,24.895097732543945,25.02768670699786,24.51081722343039,24.692844381821025,208258800,25.57043640136719,27.115872497558595,0.8034386032534924
2015-10-06,25.014209747314453,25.110841838420324,24.668132065552047,24.86139624776379,192787200,25.52141586303711,27.115872497558595,-0.8051635025879609
2015-10-07,24.895097732543945,25.117575561079164,24.58722480682349,25.110834068475068,187062400,25.467283782958983,27.115872497558595,0.1811918913430235
2015-10-08,24.607452392578125,24.762513600136728,24.317556172347796,24.762513600136728,247918400,25.409143562316896,27.115872497558595,-0.3918586298596598
2015-10-09,25.19622802734375,25.232183222001257,24.60519876301035,24.71980926786326,211064400,25.3655530166626,27.115872497558595,0.10633490988283079
2015-10-12,25.079376220703125,25.33781099952248,25.04342101682196,25.33331724198242,121868800,25.324412956237794,27.115872497558595,-0.49236978199508985
2015-10-13,25.12206649780273,25.27038445188055,24.872621029357617,24.904082465511085,132197200,25.29692310333252,27.115872497558595,0.7275750017043328
2015-10-14,24.767000198364254,25.06139009096085,24.6209282624772,25.00970417972863,177849600,25.279334030151368,27.115872497558595,0.6801412355945733
2015-10-15,25.13780403137207,25.19173769161226,24.829929363232356,24.92880916910616,150694000,25.265760765075683,27.115872497558595,-0.7406200033628334
2015-10-16,24.95352554321289,25.16926186776564,24.83891503142803,25.119821971916483,156930400,25.24737819671631,27.115872497558595,-0.783977559634057
2015-10-19,25.10858726501465,25.11308102177071,24.74453124505576,24.89959242819898,119036800,25.23034408569336,27.115872497558595,0.03928892726723121
2015-10-20,25.567028045654297,25.65691861902344,24.904088281782037,25.020944826997862,195871200,25.203601684570312,27.125819749832154,0.1714834581667819
2015-10-21,25.56477928161621,25.973779717771897,25.551294582619494,25.61871293404336,167180800,25.204815139770506,27.135744676589965,0.18603953186947209
2015-10-22,25.95580291748047,25.95580291748047,25.641186781637312,25.69287441629469,166616400,25.205983772277833,27.145971536636353,0.6227787944235532
